datetime,T5
2021-10-27 00:00:20,293.798
2021-10-27 00:01:00,293.668
2021-10-27 00:01:40,293.863
2021-10-27 00:02:20,293.865
2021-10-27 00:03:00,293.865
2021-10-27 00:03:41,293.833
2021-10-27 00:04:21,293.885
2021-10-27 00:05:01,293.915
2021-10-27 00:05:41,293.949
2021-10-27 00:06:21,293.949
2021-10-27 00:07:01,293.79
2021-10-27 00:07:41,293.924
2021-10-27 00:08:22,293.851
2021-10-27 00:09:02,293.777
2021-10-27 00:09:42,293.777
2021-10-27 00:10:22,293.818
2021-10-27 00:11:02,293.799
2021-10-27 00:11:42,293.777
2021-10-27 00:12:23,293.828
2021-10-27 00:13:03,293.828
2021-10-27 00:13:43,293.876
2021-10-27 00:14:23,293.691
2021-10-27 00:15:03,293.827
2021-10-27 00:15:44,293.743
2021-10-27 00:16:24,293.743
2021-10-27 00:17:04,293.715
2021-10-27 00:17:44,293.757
2021-10-27 00:18:24,293.822
2021-10-27 00:19:04,293.807
2021-10-27 00:19:45,293.807
2021-10-27 00:20:25,293.811
2021-10-27 00:21:05,293.862
2021-10-27 00:21:45,293.752
2021-10-27 00:22:25,293.893
2021-10-27 00:23:05,293.893
2021-10-27 00:23:46,293.822
2021-10-27 00:24:26,293.685
2021-10-27 00:25:06,293.724
2021-10-27 00:25:46,293.795
2021-10-27 00:26:26,293.795
2021-10-27 00:27:06,293.744
2021-10-27 00:27:47,293.63
2021-10-27 00:28:27,293.811
2021-10-27 00:29:07,293.804
2021-10-27 00:29:47,293.804
2021-10-27 00:30:27,293.814
2021-10-27 00:31:07,293.694
2021-10-27 00:31:48,293.781
2021-10-27 00:32:28,293.75
2021-10-27 00:33:08,293.75
2021-10-27 00:33:48,293.731
2021-10-27 00:34:28,293.821
2021-10-27 00:35:08,293.71
2021-10-27 00:35:48,293.729
2021-10-27 00:36:29,293.729
2021-10-27 00:37:09,293.831
2021-10-27 00:37:49,293.768
2021-10-27 00:38:29,293.699
2021-10-27 00:39:10,293.84
